<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
1997.03.18	123.850	124.000	122.050	122.690	2741	0	50
1997.03.19	122.660	123.400	122.420	122.780	1841	0	50
1997.03.20	122.750	123.880	122.100	123.680	2631	0	50
1997.03.21	123.650	123.700	122.280	122.700	1891	0	50
1997.03.24	122.680	123.250	122.150	123.050	1831	0	50
1997.03.25	123.010	124.060	122.750	123.560	2071	0	50
1997.03.26	123.550	124.590	123.450	124.280	1551	0	50
1997.03.27	124.230	124.410	123.260	123.670	1741	0	50
1997.03.28	123.550	124.100	123.400	123.960	991	0	50
1997.03.31	124.000	124.250	123.430	123.950	1591	0	50
1997.04.01	123.830	124.150	121.350	122.130	3901	0	50
1997.04.02	122.100	123.500	121.960	123.000	2181	0	50
1997.04.03	123.060	123.300	122.450	122.770	1411	0	50
1997.04.04	122.720	124.400	122.400	124.310	2411	0	50
1997.04.07	124.300	125.900	124.220	125.770	1891	0	50
1997.04.08	125.750	126.620	125.350	126.380	1911	0	50
1997.04.09	126.310	127.020	126.000	126.910	1441	0	50
1997.04.10	126.850	127.200	125.450	125.850	2501	0	50
1997.04.11	125.790	126.310	125.570	126.200	1071	0	50
1997.04.14	126.120	126.680	125.720	126.620	1421	0	50
1997.04.15	126.600	126.700	125.950	126.080	981	0	50
1997.04.16	126.030	126.400	125.500	125.900	1671	0	50
1997.04.17	125.840	126.230	125.030	126.070	2171	0	50
1997.04.18	125.990	126.240	125.600	125.900	1191	0	50
1997.04.21	125.680	125.880	125.050	125.410	1391	0	50
1997.04.22	125.370	126.500	125.290	126.350	1441	0	50
1997.04.23	126.350	126.570	125.780	126.100	1331	0	50
1997.04.24	126.050	126.470	125.730	126.120	1411	0	50
1997.04.25	126.170	126.410	125.450	126.300	1791	0	50
1997.04.28	126.500	127.150	126.400	126.830	1171	0	50
1997.04.29	126.780	126.980	126.490	126.880	881	0	50
1997.04.30	126.830	127.220	126.560	127.100	1051	0	50
1997.05.01	127.070	127.550	126.180	126.500	2171	0	50
1997.05.02	126.450	127.100	126.400	126.750	1101	0	50
1997.05.05	126.500	126.880	126.380	126.700	801	0	50
1997.05.06	126.650	126.900	125.100	125.300	2251	0	50
1997.05.07	125.250	125.900	124.550	125.180	2631	0	50
1997.05.08	125.150	125.380	123.390	123.800	2631	0	50
1997.05.09	123.690	123.760	118.990	120.100	5951	0	50
1997.05.12	119.750	119.800	117.400	119.270	4321	0	50
1997.05.13	119.200	119.750	118.400	118.450	1951	0	50
1997.05.14	118.400	119.350	116.500	116.650	3951	0	50
1997.05.15	116.580	117.510	114.660	115.880	5001	0	50
1997.05.16	115.880	117.100	114.800	115.850	4571	0	50
1997.05.19	115.450	116.500	114.850	115.680	3071	0	50
1997.05.20	115.630	115.710	111.880	112.650	4681	0	50
1997.05.21	112.600	114.520	112.600	114.150	2291	0	50
1997.05.22	114.450	116.280	114.230	116.180	2371	0	50
1997.05.23	116.150	116.250	115.050	115.590	1841	0	50
1997.05.26	116.050	116.750	115.620	116.230	2081	0	50
1997.05.27	116.170	116.830	115.820	116.650	1541	0	50
1997.05.28	116.600	117.020	115.090	115.650	2911	0	50
1997.05.29	115.640	116.700	115.250	116.470	2071	0	50
1997.05.30	116.450	116.880	115.780	116.240	1991	0	50
1997.06.02	116.070	116.810	115.800	116.750	1341	0	50
1997.06.03	116.710	117.000	115.600	116.060	2151	0	50
1997.06.04	116.020	116.650	115.850	116.280	1341	0	50
1997.06.05	116.230	116.310	115.390	115.550	1161	0	50
1997.06.06	115.700	116.110	114.210	114.290	2391	0	50
1997.06.09	114.170	114.220	111.800	113.090	3761	0	50
1997.06.10	113.030	113.260	111.600	112.100	2391	0	50
1997.06.11	112.000	112.600	110.510	111.230	3411	0	50
1997.06.12	111.230	115.780	111.200	114.200	6191	0	50
1997.06.13	114.220	115.000	113.930	114.880	1481	0	50
1997.06.16	114.640	114.950	113.100	113.250	2311	0	50
1997.06.17	113.190	113.870	112.800	113.190	2141	0	50
1997.06.18	113.150	113.750	112.830	113.650	1341	0	50
1997.06.19	113.590	114.400	113.050	114.120	2171	0	50
1997.06.20	114.070	115.080	114.070	114.990	1101	0	50
1997.06.23	115.150	115.700	114.600	114.680	1731	0	50
1997.06.24	114.680	115.050	114.000	114.800	1981	0	50
1997.06.25	114.770	114.900	113.200	113.890	2521	0	50
1997.06.26	113.850	114.350	113.000	113.250	2101	0	50
1997.06.27	113.200	114.800	113.000	114.650	2151	0	50
1997.06.30	114.520	114.730	114.100	114.670	1111	0	50
1997.07.01	114.650	115.400	114.450	114.970	1581	0	50
1997.07.02	114.900	115.000	114.050	114.550	1551	0	50
1997.07.03	114.530	114.730	113.280	113.500	1871	0	50
1997.07.04	113.500	114.510	112.930	114.300	2361	0	50
1997.07.07	114.150	114.200	111.900	112.580	3031	0	50
1997.07.08	112.520	113.500	112.250	112.920	2101	0	50
1997.07.09	112.880	113.400	112.300	112.660	1981	0	50
1997.07.10	112.620	113.250	112.330	113.090	1371	0	50
1997.07.11	113.060	114.290	112.930	114.290	1491	0	50
1997.07.14	114.120	114.300	113.300	113.710	1591	0	50
1997.07.15	113.660	116.060	113.660	115.600	2861	0	50
1997.07.16	115.540	116.500	115.180	115.400	2501	0	50
1997.07.17	115.350	116.550	115.300	115.770	2081	0	50
1997.07.18	115.880	116.250	115.000	115.520	2141	0	50
1997.07.21	115.510	116.270	115.330	116.220	1171	0	50
1997.07.22	116.100	116.600	114.690	115.300	3021	0	50
1997.07.23	115.240	116.050	115.020	115.750	1551	0	50
1997.07.24	115.710	116.220	115.540	116.140	931	0	50
1997.07.25	116.130	117.160	115.920	116.920	1691	0	50
1997.07.28	116.880	117.970	116.850	117.880	1241	0	50
1997.07.29	117.850	118.500	117.100	118.300	2351	0	50
1997.07.30	118.240	119.050	118.040	118.290	1971	0	50
1997.07.31	118.230	118.750	117.800	118.620	1511	0	50
1997.08.01	118.550	119.270	117.800	118.450	2841	0	50
1997.08.04	118.580	118.860	118.000	118.100	1241	0	50
1997.08.05	118.040	119.530	117.920	119.400	1861	0	50
1997.08.06	119.320	119.680	118.340	118.670	2031	0	50
1997.08.07	118.570	118.900	117.780	118.530	2201	0	50
1997.08.08	118.480	118.700	114.250	114.650	5071	0	50
1997.08.11	114.800	116.400	114.650	116.190	2111	0	50
1997.08.12	116.200	116.720	115.500	116.430	2211	0	50
1997.08.13	116.390	116.800	115.300	115.630	2241	0	50
1997.08.14	115.550	118.330	115.450	118.000	3311	0	50
1997.08.15	117.850	118.790	116.800	117.400	3531	0	50
1997.08.18	117.050	118.250	116.850	118.200	1651	0	50
1997.08.19	118.130	118.530	117.800	118.270	1321	0	50
1997.08.20	118.240	118.620	117.480	117.680	1721	0	50
1997.08.21	117.640	118.130	117.000	117.220	1841	0	50
1997.08.22	117.200	118.440	116.000	118.390	3691	0	50
1997.08.25	118.070	118.900	117.880	118.750	1361	0	50
1997.08.26	118.650	118.820	117.600	118.100	1891	0	50
1997.08.27	118.150	119.300	118.010	118.760	1971	0	50
1997.08.28	118.700	119.200	118.100	119.000	1901	0	50
1997.08.29	118.920	121.290	118.730	120.890	3151	0	50
1997.09.01	121.150	121.200	120.350	120.930	1481	0	50
1997.09.02	120.880	121.870	120.300	121.480	2541	0	50
1997.09.03	121.420	121.630	120.500	120.800	1641	0	50
1997.09.04	120.660	121.480	120.150	121.150	2171	0	50
1997.09.05	121.150	121.740	120.600	121.200	2231	0	50
1997.09.08	121.130	121.350	120.690	121.200	1251	0	50
1997.09.09	121.200	121.300	118.160	118.680	3761	0	50
1997.09.10	118.640	119.700	118.600	119.100	1741	0	50
1997.09.11	119.040	119.880	118.510	119.630	2151	0	50
1997.09.12	119.530	121.740	119.490	121.050	2981	0	50
1997.09.15	120.930	121.050	119.850	120.090	1561	0	50
1997.09.16	120.100	121.420	119.940	121.210	1851	0	50
1997.09.17	121.130	121.400	119.920	120.730	2561	0	50
1997.09.18	120.630	122.400	120.490	121.980	2471	0	50
1997.09.19	121.950	122.630	121.040	122.180	2951	0	50
1997.09.22	122.200	123.130	121.560	121.770	2711	0	50
1997.09.23	121.740	122.260	121.180	122.080	1821	0	50
1997.09.24	122.030	122.510	119.200	120.430	5021	0	50
1997.09.25	120.390	121.500	119.930	121.190	2341	0	50
1997.09.26	121.120	121.380	120.330	121.250	1971	0	50
1997.09.29	121.100	121.500	120.770	120.850	1211	0	50
1997.09.30	120.820	121.600	120.150	120.400	2481	0	50
1997.10.01	120.350	121.450	120.250	121.050	1701	0	50
1997.10.02	120.980	121.980	120.690	121.750	1811	0	50
1997.10.03	121.760	122.530	121.570	122.200	1481	0	50
1997.10.06	121.820	122.100	121.600	121.840	981	0	50
1997.10.07	121.800	122.690	121.630	122.500	1421	0	50
1997.10.08	122.400	122.480	120.750	121.180	2241	0	50
1997.10.09	121.120	121.450	120.650	121.170	1551	0	50
1997.10.10	121.120	121.290	119.580	120.140	2441	0	50
1997.10.13	120.120	121.390	120.070	121.040	1721	0	50
1997.10.14	121.010	121.860	120.910	121.490	1421	0	50
1997.10.15	121.430	121.580	120.990	121.040	791	0	50
1997.10.16	121.020	121.250	119.300	119.800	2681	0	50
1997.10.17	119.760	120.900	119.720	120.780	1341	0	50
1997.10.20	120.590	121.550	120.400	121.210	1681	0	50
1997.10.21	121.160	121.450	120.130	120.860	2341	0	50
1997.10.22	120.750	121.170	120.480	120.930	1201	0	50
1997.10.23	120.900	122.070	120.680	121.890	1791	0	50
1997.10.24	121.800	122.480	120.830	122.180	2921	0	50
1997.10.27	122.010	122.390	121.480	121.820	1631	0	50
1997.10.28	121.800	121.960	118.650	120.600	5421	0	50
1997.10.29	120.540	121.020	119.730	120.810	2311	0	50
1997.10.30	120.740	120.850	119.800	119.900	1261	0	50
1997.10.31	119.900	120.600	119.800	120.420	1081	0	50
1997.11.03	120.320	121.570	119.850	121.290	2471	0	50
1997.11.04	121.270	122.340	121.250	121.900	1551	0	50
1997.11.05	121.840	123.550	121.830	123.150	2131	0	50
1997.11.06	123.110	123.850	122.620	123.700	1871	0	50
1997.11.07	123.690	124.390	123.080	124.390	1921	0	50
1997.11.10	124.150	124.550	123.780	124.330	1361	0	50
1997.11.11	124.290	125.430	124.200	124.860	1891	0	50
1997.11.12	124.760	126.600	124.550	126.250	2611	0	50
1997.11.13	126.150	126.700	124.950	125.850	3201	0	50
1997.11.14	125.780	127.300	125.250	125.400	3721	0	50
1997.11.17	126.020	126.630	124.200	125.650	4491	0	50
1997.11.18	125.580	126.200	125.330	126.170	1151	0	50
1997.11.19	126.150	127.520	126.000	127.140	2051	0	50
1997.11.20	127.080	127.350	125.200	126.100	3321	0	50
1997.11.21	126.080	126.650	124.850	126.160	3521	0	50
1997.11.24	126.510	127.330	126.350	127.090	1381	0	50
1997.11.25	127.020	128.100	126.300	127.290	3331	0	50
1997.11.26	127.250	127.990	126.660	127.200	2611	0	50
1997.11.27	127.170	127.350	126.700	126.870	1001	0	50
1997.11.28	126.830	127.950	126.650	127.900	1531	0	50
1997.12.01	127.790	129.400	127.600	128.810	2581	0	50
1997.12.02	128.770	129.380	128.020	128.580	2531	0	50
1997.12.03	128.540	129.050	128.250	128.750	1391	0	50
1997.12.04	128.720	129.850	128.600	129.300	1921	0	50
1997.12.05	129.270	130.600	128.900	130.300	2371	0	50
1997.12.08	129.840	130.890	129.400	130.350	2471	0	50
1997.12.09	130.250	130.700	129.450	129.610	1861	0	50
1997.12.10	129.570	130.000	128.250	129.290	3221	0	50
1997.12.11	129.260	130.260	128.550	129.660	3021	0	50
1997.12.12	129.800	130.540	129.520	130.330	1511	0	50
1997.12.15	130.360	131.660	130.360	130.850	2111	0	50
1997.12.16	130.860	131.300	130.580	130.870	1431	0	50
1997.12.17	130.860	131.600	125.700	127.150	8091	0	50
1997.12.18	127.000	129.500	126.650	128.480	4221	0	50
1997.12.19	128.430	129.880	128.080	129.290	2741	0	50
1997.12.22	129.340	130.830	129.050	130.280	2621	0	50
1997.12.23	130.220	130.660	129.150	129.820	2621	0	50
1997.12.24	129.790	130.450	129.430	129.750	2001	0	50
1997.12.25	129.750	130.320	129.650	129.750	1341	0	50
1997.12.26	130.370	130.620	130.000	130.560	1051	0	50
1997.12.29	129.860	130.390	129.220	129.700	2181	0	50
1997.12.30	129.700	130.330	129.380	130.120	1481	0	50
1997.12.31	130.080	130.730	129.750	130.600	1441	0	50
1998.01.02	130.490	132.650	130.450	132.370	253	0	50
1998.01.05	132.190	134.150	131.850	133.500	330	0	50
1998.01.06	133.340	134.350	132.950	134.250	190	0	50
1998.01.07	134.110	134.450	130.800	131.970	517	0	50
1998.01.08	132.020	133.550	131.200	132.500	423	0	50
1998.01.09	132.350	132.650	130.490	132.200	418	0	50
1998.01.12	132.240	133.180	131.700	132.790	242	0	50
1998.01.13	132.750	133.010	131.200	131.370	225	0	50
1998.01.14	131.320	131.680	130.380	130.800	209	0	50
1998.01.15	130.750	131.050	129.480	129.870	227	0	50
1998.01.16	129.950	130.300	128.000	129.370	403	0	50
1998.01.19	128.720	129.550	127.360	129.130	398	0	50
1998.01.20	129.130	129.870	128.250	128.420	254	0	50
1998.01.21	128.300	128.950	126.600	126.800	321	0	50
1998.01.22	127.000	127.710	126.400	127.290	234	0	50
1998.01.23	127.400	127.650	125.400	125.800	291	0	50
1998.01.26	125.440	126.950	124.300	126.660	409	0	50
1998.01.27	126.640	126.820	125.000	125.100	211	0	50
1998.01.28	125.210	126.200	124.690	125.000	282	0	50
1998.01.29	125.000	126.050	124.750	125.950	166	0	50
1998.01.30	125.910	127.850	125.830	127.100	286	0	50
1998.02.02	126.350	127.050	126.200	126.400	166	0	50
1998.02.03	126.320	126.550	125.550	125.770	146	0	50
1998.02.04	125.850	125.900	123.250	123.780	324	0	50
1998.02.05	123.680	124.250	122.750	123.580	291	0	50
1998.02.06	123.540	124.600	123.470	124.100	171	0	50
1998.02.09	124.200	125.100	123.820	124.350	242	0	50
1998.02.10	124.310	124.460	122.990	123.270	191	0	50
1998.02.11	123.230	124.500	123.110	123.700	232	0	50
1998.02.12	123.600	124.780	122.350	124.550	392	0	50
1998.02.13	124.500	125.580	124.050	125.210	236	0	50
1998.02.16	125.660	126.430	125.480	126.120	145	0	50
1998.02.17	126.070	127.000	125.450	126.640	254	0	50
1998.02.18	126.590	126.810	125.580	126.420	230	0	50
1998.02.19	126.360	126.700	125.680	126.100	179	0	50
1998.02.20	126.060	128.200	125.850	128.000	277	0	50
1998.02.23	127.900	129.050	127.490	128.050	298	0	50
1998.02.24	127.980	128.350	127.550	127.960	159	0	50
1998.02.25	127.900	129.000	126.780	128.330	402	0	50
1998.02.26	128.490	129.000	127.000	127.490	301	0	50
1998.02.27	127.340	127.390	125.800	126.150	200	0	50
1998.03.02	126.000	126.200	124.720	125.650	262	0	50
1998.03.03	125.700	126.400	125.220	126.230	184	0	50
1998.03.04	126.170	126.960	125.330	126.550	289	0	50
1998.03.05	126.500	128.000	126.410	127.680	201	0	50
1998.03.06	127.600	128.500	126.920	127.930	284	0	50
1998.03.09	127.680	128.500	127.620	127.760	169	0	50
1998.03.10	127.770	127.910	127.200	127.350	101	0	50
1998.03.11	127.310	129.650	127.150	129.250	307	0	50
1998.03.12	129.160	129.770	128.700	128.880	187	0	50
1998.03.13	128.860	129.050	127.720	127.850	166	0	50
1998.03.16	127.830	129.850	127.650	129.450	279	0	50
1998.03.17	129.410	129.810	128.650	128.790	171	0	50
1998.03.18	128.800	130.680	128.730	130.100	261	0	50
1998.03.19	130.080	130.960	129.480	130.780	227	0	50
1998.03.20	130.710	131.350	129.350	130.420	372	0	50
1998.03.23	130.350	130.900	130.080	130.350	165	0	50
1998.03.24	130.310	130.800	129.650	130.280	228	0	50
1998.03.25	130.260	130.600	128.450	129.000	305	0	50
1998.03.26	129.090	129.660	128.200	128.350	219	0	50
1998.03.27	128.330	130.500	127.820	130.330	337	0	50
1998.03.30	130.110	132.320	129.950	132.180	268	0	50
1998.03.31	132.140	133.800	131.410	133.120	381	0	50
1998.04.01	133.100	133.920	132.600	133.650	210	0	50
1998.04.02	133.700	134.100	133.000	133.450	919	0	50
1998.04.03	133.450	135.520	133.120	135.100	1023	0	50
1998.04.06	135.100	135.250	134.450	134.710	930	0	50
1998.04.07	133.560	134.900	133.170	133.560	1068	0	50
1998.04.08	133.530	133.750	130.700	131.320	1090	0	50
1998.04.09	131.240	133.690	129.350	131.200	1089	0	50
1998.04.10	131.200	131.600	128.510	128.670	468	0	50
1998.04.13	128.740	129.880	127.550	129.460	484	0	50
1998.04.14	129.530	130.450	128.890	129.630	1075	0	50
1998.04.15	129.630	130.200	128.870	129.900	1186	0	50
1998.04.16	129.950	132.100	129.700	131.780	16065	0	50
1998.04.17	131.770	132.230	130.950	131.780	13369	0	50
1998.04.20	131.800	132.500	131.730	132.100	10105	0	50
1998.04.21	132.110	132.200	131.040	131.300	14642	0	50
1998.04.22	131.250	131.850	130.150	130.410	14832	0	50
1998.04.23	130.400	130.830	129.640	130.200	1001	0	50
1998.04.24	130.900	131.450	130.820	131.250	853	0	50
1998.04.27	131.070	132.960	130.720	132.150	11765	0	50
1998.04.28	132.100	132.630	131.290	132.250	11793	0	50
1998.04.29	132.240	132.550	131.750	132.380	9657	0	50
1998.04.30	132.340	132.980	131.680	132.880	4891	0	50
1998.05.01	132.850	133.530	132.670	133.450	5926	0	50
1998.05.04	133.400	133.630	132.840	133.030	4217	0	50
1998.05.05	133.050	133.250	131.250	131.600	5521	0	50
1998.05.06	131.630	133.320	131.400	133.190	6121	0	50
1998.05.07	133.110	133.650	132.570	133.270	8409	0	50
1998.05.08	133.250	133.540	132.290	132.850	6021	0	50
1998.05.11	133.090	133.500	132.200	132.850	7543	0	50
1998.05.12	132.820	134.170	132.600	133.950	5522	0	50
1998.05.13	134.000	134.530	133.700	134.180	6603	0	50
1998.05.14	134.160	134.670	133.550	133.690	6288	0	50
1998.05.15	133.670	134.720	133.420	134.630	8182	0	50
1998.05.18	134.680	136.500	134.650	136.230	8777	0	50
