Compra;575.76
Compra;574.406
Compra;573.1116
Venda;574.4639
Venda;697.5138999999999
Compra;576.8138999999999
Compra;575.4918999999999
Venda;576.8258999999998
Venda;578.0534999999999
Compra;576.8499999999999
Compra;575.3534999999999
Venda;576.5737999999999
Compra;575.4012999999999
Venda;576.9050999999998
Compra;575.5295999999998
Compra;574.1025999999998
Venda;575.2977999999998
Venda;576.6852999999999
Compra;575.3052999999999
Venda;683.7552999999999
Compra;682.6004999999999
Venda;684.0869999999999
Compra;682.6639999999999
Venda;684.0374999999999
Compra;577.3574999999998
Venda;578.4962999999998
Compra;577.1072999999998
Venda;578.4747999999997
Venda;679.0747999999998
Compra;580.7747999999998
Compra;579.4255999999998
Venda;580.7578999999998
Venda;680.4678999999999
Compra;582.5778999999999
Compra;581.3174999999999
Venda;680.9274999999999
Venda;682.2889999999999
Venda;683.5935999999999
Compra;682.3366
Compra;584.8166
Compra;583.4628
Venda;584.8398
Compra;583.4302
Venda;584.5817000000001
Compra;583.2172
Venda;669.8172000000001
Compra;668.6818000000001
Venda;670.1004
Venda;671.4679
Compra;670.105
Venda;671.3111
Compra;669.9455
Compra;668.7958
Venda;670.1957
Venda;671.5686
Compra;670.2017
Venda;671.4062
Compra;670.091
Venda;671.4446
Compra;565.6746
Venda;672.7346
Venda;674.0405
Compra;672.8118
Compra;671.4317
Compra;562.5217
Venda;672.2717
Compra;670.9917
Venda;672.254
Venda;673.6517
Compra;672.2772
Venda;673.659
Compra;554.8389999999999
Compra;553.4201999999999
Compra;551.9959999999999
Venda;553.4624999999999
Compra;551.9929999999998
Venda;553.4729999999998
Venda;554.9206999999999
Venda;675.0206999999999
Compra;673.5498999999999
Venda;674.6652999999999
Compra;673.5563999999999
Venda;675.0138999999999
Compra;673.4952999999999
Venda;675.0597999999999
Compra;547.7697999999999
Compra;546.2556
Venda;547.3534
Venda;678.7234
Compra;677.2479
Venda;678.7631
Compra;677.6634
Venda;678.7651000000001
Compra;677.6626000000001
Venda;678.7797000000002
Compra;677.2980000000001
Compra;540.5180000000001
Venda;542.0084000000002
Compra;540.5402000000001
