1996.01.08||1.3645;C
1995.05.03||1.1354;C
1996.01.08||1.3645;C
1996.03.06||1.3675;V
1995.03.31||86.6;V
1995.05.03||1.1354;C
1995.05.03||1.1354;C
1995.05.09||1.4186;V
1995.05.09||1.4186;V
1995.05.15||1.3629;C
1995.05.03||1.1354;C
1995.05.03||1.1354;C
1995.03.31||86.6;V
1995.03.31||86.6;V
1995.05.09||1.4186;V
1995.05.09||1.4186;V
1995.05.03||1.1354;C
1996.03.06||1.3675;V
1995.05.17||1.2061;V
1996.03.06||1.3675;V
1995.05.09||1.4186;V
1995.05.09||1.4186;V
1996.03.06||1.3675;V
1996.03.06||1.3675;V
1995.05.15||1.3629;C
1995.05.09||1.4186;V
1995.05.03||1.1354;C
1995.05.03||1.1354;C
1995.05.15||1.3629;C
1996.03.06||1.3675;V
1996.03.06||1.3675;V
1995.05.15||1.3629;C
1995.05.15||1.3629;C
1995.05.17||1.2061;V
1996.03.06||1.3675;V
1995.05.09||1.4186;V
1996.05.06||1.3656;C
1995.05.09||1.4186;V
1995.05.17||1.2061;V
1995.05.15||1.3629;C
1995.05.15||1.3629;C
1995.05.17||1.2061;V
1995.05.17||1.2061;V
1995.05.15||1.3629;C
1996.03.06||1.3675;V
1996.03.06||1.3675;V
1995.05.17||1.2061;V
1995.07.27||1.1497;C
1995.05.17||1.2061;V
1995.05.17||1.2061;V
1995.05.15||1.3629;C
1995.05.15||1.3629;C
1996.05.06||1.3656;C
1995.08.02||1.3999;V
1996.05.06||1.3656;C
1995.05.17||1.2061;V
1995.05.17||1.2061;V
1996.05.06||1.3656;C
1996.05.06||1.3656;C
1996.05.29||1.3729;V
1995.07.27||1.1497;C
1996.05.06||1.3656;C
1996.05.06||1.3656;C
1995.07.27||1.1497;C
1996.05.06||1.3656;C
1995.07.27||1.1497;C
1995.07.27||1.1497;C
1995.08.02||1.3999;V
1995.08.02||1.3999;V
1996.06.20||1.3669;C
1995.07.27||1.1497;C
1995.07.27||1.1497;C
1996.05.06||1.3656;C
1995.07.27||1.1497;C
1996.05.06||1.3656;C
1995.08.02||1.3999;V
1995.08.02||1.3999;V
1996.05.29||1.3729;V
1996.05.29||1.3729;V
1995.08.02||1.3999;V
1995.08.02||1.3999;V
1995.09.18||1.2045;V
1995.07.27||1.1497;C
1995.08.02||1.3999;V
1996.05.29||1.3729;V
1996.05.29||1.3729;V
1995.07.27||1.1497;C
1996.06.20||1.3669;C
1996.05.29||1.3729;V
1996.06.20||1.3669;C
1996.05.29||1.3729;V
1995.09.19||1.3152;C
1995.08.02||1.3999;V
1996.05.29||1.3729;V
1995.08.02||1.3999;V
1996.06.20||1.3669;C
1996.06.20||1.3669;C
1995.09.18||1.2045;V
1996.05.29||1.3729;V
1996.06.20||1.3669;C
1995.09.18||1.2045;V
1996.06.20||1.3669;C
1996.05.29||1.3729;V
1996.06.20||1.3669;C
1995.09.19||1.3152;C
1995.09.18||1.2045;V
1995.09.18||1.2045;V
1995.09.19||1.3152;C
1996.06.20||1.3669;C
1995.09.18||1.2045;V
1995.09.19||1.3152;C
1995.09.19||1.3152;C
1995.09.18||1.2045;V
1996.06.20||1.3669;C
1995.09.18||1.2045;V
1996.10.07||1.3536;V
1995.09.19||1.3152;C
1995.09.19||1.3152;C
1995.09.18||1.2045;V
1995.09.18||1.2045;V
1995.09.19||1.3152;C
1996.10.07||1.3536;V
1995.09.19||1.3152;C
1995.09.19||1.3152;C
1996.10.07||1.3536;V
1996.01.22||105.77;C
1996.10.07||1.3536;V
1996.01.25||107.06;V
1996.10.07||1.3536;V
1996.01.22||105.77;C
1996.10.07||1.3536;V
1996.01.22||105.77;C
1996.01.25||107.06;V
1996.10.07||1.3536;V
1996.10.07||1.3536;V
1996.01.25||107.06;V
1996.10.07||1.3536;V
1996.01.22||105.77;C
1996.01.22||105.77;C
1996.10.07||1.3536;V
1996.01.22||105.77;C
1996.01.25||107.06;V
1996.01.25||107.06;V
1996.04.09||1.3059;V
1996.01.22||105.77;C
1996.01.22||105.77;C
1996.01.25||107.06;V
1996.01.22||105.77;C
1996.04.09||1.3059;V
1996.01.25||107.06;V
1996.04.16||1.2287;C
1996.01.22||105.77;C
1996.04.09||1.3059;V
1996.01.25||107.06;V
1996.01.25||107.06;V
1996.04.16||1.2287;C
1996.01.25||107.06;V
1996.04.16||1.2287;C
1996.04.09||1.3059;V
1996.04.09||1.3059;V
1997.03.20||1.3801;C
1996.04.09||1.3059;V
1996.04.16||1.2287;C
1996.04.16||1.2287;C
1997.03.20||1.3801;C
1996.04.09||1.3059;V
1997.03.20||1.3801;C
1996.04.16||1.2287;C
1996.04.09||1.3059;V
1996.04.09||1.3059;V
1996.06.24||108.91;C
1996.04.16||1.2287;C
1996.04.09||1.3059;V
1996.06.24||108.91;C
1997.03.20||1.3801;C
1997.03.20||1.3801;C
1996.06.28||109.75;V
1996.04.16||1.2287;C
1996.04.16||1.2287;C
1996.06.24||108.91;C
1996.04.16||1.2287;C
1997.03.20||1.3801;C
1996.06.28||109.75;V
1996.07.05||1.28;C
1997.03.20||1.3801;C
1996.06.24||108.91;C
1996.06.24||108.91;C
1996.06.28||109.75;V
1996.07.05||1.28;C
1997.03.20||1.3801;C
1996.07.05||1.2623;V
1997.03.20||1.3801;C
1996.06.24||108.91;C
1996.06.28||109.75;V
1996.06.28||109.75;V
1996.07.05||1.28;C
1997.03.20||1.3801;C
1996.06.24||108.91;C
1996.07.05||1.2623;V
1997.04.30||1.3977;V
1996.06.28||109.75;V
1996.07.05||1.28;C
1996.07.05||1.2623;V
1996.06.24||108.91;C
1996.07.05||1.28;C
1996.06.24||108.91;C
1996.06.28||109.75;V
1997.04.30||1.3977;V
1996.06.24||108.91;C
1996.07.05||1.28;C
1996.07.05||1.2623;V
1997.04.30||1.3977;V
1997.06.02||1.3745;C
1996.07.05||1.2623;V
1996.06.28||109.75;V
1996.06.28||109.75;V
1996.07.05||1.28;C
1996.06.28||109.75;V
1997.06.02||1.3745;C
1996.07.05||1.2623;V
1997.04.30||1.3977;V
1997.04.30||1.3977;V
1996.07.05||1.2623;V
1996.07.05||1.28;C
1997.06.13||1.3818;V
1996.07.05||1.28;C
1997.06.02||1.3745;C
1996.07.05||1.28;C
1997.04.30||1.3977;V
1997.06.13||1.3818;V
1997.04.30||1.3977;V
1996.07.05||1.2623;V
1996.07.05||1.2623;V
1996.07.05||1.2623;V
1997.06.02||1.3745;C
1997.06.02||1.3745;C
1997.06.13||1.3818;V
1997.04.30||1.3977;V
1997.04.30||1.3977;V
1997.06.02||1.3745;C
1997.04.30||1.3977;V
1997.06.02||1.3745;C
1997.06.13||1.3818;V
1997.06.13||1.3818;V
1997.06.13||1.3818;V
1997.06.02||1.3745;C
1997.06.02||1.3745;C
1997.06.13||1.3818;V
1997.06.02||1.3745;C
1997.06.13||1.3818;V
1997.06.13||1.3818;V
1997.06.13||1.3818;V
1997.01.23||118.82;C
1997.01.23||118.82;C
1997.02.03||1.4188;C
1997.02.03||1.4188;C
1997.12.10||1.4242;C
1997.01.23||118.82;C
1997.12.10||1.4242;C
1997.01.23||118.82;C
1997.02.03||1.4188;C
1997.01.23||118.82;C
1997.03.13||1.4665;V
1997.01.23||118.82;C
1997.02.03||1.4188;C
1997.02.03||1.4188;C
1997.03.13||1.4665;V
1997.01.23||118.82;C
1997.12.10||1.4242;C
1997.02.03||1.4188;C
1997.04.07||1.4695;C
1997.01.23||118.82;C
1997.01.23||118.82;C
1997.01.23||118.82;C
1997.02.03||1.4188;C
1997.12.10||1.4242;C
1997.12.10||1.4242;C
1997.04.07||1.4695;C
1997.03.13||1.4665;V
1997.04.09||1.48;V
1997.12.10||1.4242;C
1997.02.03||1.4188;C
1997.02.03||1.4188;C
1997.02.03||1.4188;C
1997.12.10||1.4242;C
1997.04.09||1.48;V
1998.02.03||1.4477;V
1997.03.13||1.4665;V
1997.03.13||1.4665;V
1997.04.07||1.4695;C
1997.12.10||1.4242;C
1997.03.13||1.4665;V
1997.12.10||1.4242;C
1997.12.10||1.4242;C
1998.02.03||1.4477;V
1997.03.13||1.4665;V
1997.04.09||1.48;V
1997.04.07||1.4695;C
1997.05.09||120.1;V
1997.04.07||1.4695;C
1997.04.07||1.4695;C
1997.03.13||1.4665;V
1997.03.13||1.4665;V
1997.03.13||1.4665;V
1998.02.03||1.4477;V
1997.05.09||120.1;V
1997.04.09||1.48;V
1997.04.07||1.4695;C
1997.04.09||1.48;V
1997.04.09||1.48;V
1997.07.02||1.4708;C
1998.02.03||1.4477;V
1998.02.03||1.4477;V
1997.04.09||1.48;V
1997.04.07||1.4695;C
1997.04.07||1.4695;C
1997.04.07||1.4695;C
1997.05.09||120.1;V
1998.02.03||1.4477;V
1997.07.04||1.1154;V
1997.07.02||1.4708;C
1998.02.03||1.4477;V
1997.04.09||1.48;V
1997.04.09||1.48;V
1997.04.09||1.48;V
1997.05.09||120.1;V
1997.05.09||120.1;V
1997.07.04||1.1154;V
1997.05.09||120.1;V
1998.02.03||1.4477;V
1998.02.03||1.4477;V
1998.02.03||1.4477;V
1997.07.02||1.4708;C
1997.05.09||120.1;V
1997.09.15||1.1089;C
1997.07.04||1.1154;V
1997.07.02||1.4708;C
1997.05.09||120.1;V
1997.05.09||120.1;V
1997.05.09||120.1;V
1997.07.02||1.4708;C
1997.07.04||1.1154;V
1997.07.02||1.4708;C
1997.10.15||1.4575;V
1997.09.15||1.1089;C
1997.07.02||1.4708;C
1997.07.04||1.1154;V
1997.07.04||1.1154;V
1998.08.10||1.5186;C
1997.09.15||1.1089;C
1997.07.04||1.1154;V
1997.07.02||1.4708;C
1997.07.02||1.4708;C
1997.07.02||1.4708;C
1997.10.15||1.4575;V
1998.08.26||1.5645;V
1997.07.04||1.1154;V
1997.07.04||1.1154;V
1997.07.04||1.1154;V
1998.08.10||1.5186;C
1997.10.15||1.4575;V
1997.09.15||1.1089;C
1997.09.15||1.1089;C
1997.09.15||1.1089;C
1998.08.10||1.5186;C
1997.11.25||127.29;C
1997.09.15||1.1089;C
1998.08.26||1.5645;V
1998.09.23||1.5142;C
1997.10.15||1.4575;V
1997.10.15||1.4575;V
1998.08.26||1.5645;V
1997.09.15||1.1089;C
1997.10.15||1.4575;V
1997.09.15||1.1089;C
1997.09.15||1.1089;C
1998.08.10||1.5186;C
1997.11.25||127.29;C
1997.10.15||1.4575;V
1997.12.22||1.0978;V
1998.08.10||1.5186;C
1998.08.10||1.5186;C
1997.11.25||127.29;C
1998.08.10||1.5186;C
1998.09.23||1.5142;C
1998.08.26||1.5645;V
1997.10.15||1.4575;V
1998.08.26||1.5645;V
1998.09.23||1.5142;C
1998.01.13||131.37;V
1997.10.15||1.4575;V
1997.10.15||1.4575;V
1998.08.26||1.5645;V
1998.08.26||1.5645;V
1997.12.22||1.0978;V
1998.08.10||1.5186;C
1997.11.25||127.29;C
1998.08.10||1.5186;C
1998.08.10||1.5186;C
1997.12.22||1.0978;V
1997.11.25||127.29;C
1997.11.25||127.29;C
1998.09.23||1.5142;C
1997.11.25||127.29;C
1998.08.26||1.5645;V
1998.01.13||131.37;V
1998.08.26||1.5645;V
1998.08.26||1.5645;V
1998.09.23||1.5142;C
1998.03.13||1.4755;C
1998.01.13||131.37;V
1998.09.23||1.5142;C
1998.09.23||1.5142;C
1997.12.22||1.0978;V
1997.11.25||127.29;C
1997.12.22||1.0978;V
1997.11.25||127.29;C
1997.11.25||127.29;C
1998.04.10||1.5152;V
1997.12.22||1.0978;V
1997.12.22||1.0978;V
1998.09.23||1.5142;C
1998.01.13||131.37;V
1998.03.13||1.4755;C
1998.09.23||1.5142;C
1998.09.23||1.5142;C
1998.03.13||1.4755;C
1998.04.16||1.0997;C
1998.01.13||131.37;V
1998.01.13||131.37;V
1997.12.22||1.0978;V
1998.01.13||131.37;V
1998.04.10||1.5152;V
1997.12.22||1.0978;V
1998.04.29||1.1017;V
1997.12.22||1.0978;V
1998.04.10||1.5152;V
1998.01.13||131.37;V
1998.03.13||1.4755;C
1998.04.30||1.1025;C
1998.04.16||1.0997;C
1998.04.16||1.0997;C
1998.03.13||1.4755;C
1998.01.13||131.37;V
1998.01.13||131.37;V
1998.03.13||1.4755;C
1998.03.13||1.4755;C
1998.05.06||1.1171;V
1998.04.29||1.1017;V
1998.04.10||1.5152;V
1998.04.29||1.1017;V
1998.03.13||1.4755;C
1998.04.30||1.1025;C
1998.04.10||1.5152;V
1998.05.13||1.4817;C
1998.04.30||1.1025;C
1998.04.16||1.0997;C
1998.04.10||1.5152;V
1998.04.10||1.5152;V
1998.03.13||1.4755;C
1998.03.13||1.4755;C
1998.05.06||1.1171;V
1998.04.16||1.0997;C
1998.05.06||1.1171;V
1998.04.10||1.5152;V
1998.04.16||1.0997;C
1998.04.29||1.1017;V
1998.04.16||1.0997;C
1998.06.17||136.78;C
1998.05.13||1.4817;C
1998.04.29||1.1017;V
1998.04.16||1.0997;C
1998.04.30||1.1025;C
1998.04.10||1.5152;V
1998.04.10||1.5152;V
1998.05.13||1.4817;C
1999.04.13||1.4904;V
1998.04.29||1.1017;V
1998.04.29||1.1017;V
1998.04.30||1.1025;C
1998.04.16||1.0997;C
1998.04.16||1.0997;C
1998.04.30||1.1025;C
1998.04.30||1.1025;C
1998.05.06||1.1171;V
1998.06.17||136.78;C
1998.04.29||1.1017;V
1998.06.17||136.78;C
1998.05.06||1.1171;V
1999.04.13||1.4904;V
1998.04.29||1.1017;V
1998.04.30||1.1025;C
1998.05.06||1.1171;V
1998.05.06||1.1171;V
1998.05.13||1.4817;C
1998.04.29||1.1017;V
1999.07.05||1.4682;C
1999.04.13||1.4904;V
1998.05.13||1.4817;C
1998.04.30||1.1025;C
1998.05.06||1.1171;V
1998.04.30||1.1025;C
1998.05.13||1.4817;C
1998.05.13||1.4817;C
1998.09.16||1.1614;C
1998.06.17||136.78;C
1998.05.06||1.1171;V
1998.05.13||1.4817;C
1998.05.06||1.1171;V
1998.06.17||136.78;C
1998.09.18||1.394;V
1999.04.13||1.4904;V
1999.07.05||1.4682;C
1998.06.17||136.78;C
1998.06.17||136.78;C
1998.05.13||1.4817;C
1999.04.13||1.4904;V
1998.05.13||1.4817;C
1999.07.05||1.4682;C
1998.10.13||119.1;V
1998.06.17||136.78;C
1998.09.16||1.1614;C
1999.04.13||1.4904;V
1999.04.13||1.4904;V
1998.09.16||1.1614;C
1999.04.13||1.4904;V
1998.06.17||136.78;C
1998.09.18||1.394;V
1998.10.20||115.78;C
1998.06.17||136.78;C
1999.07.05||1.4682;C
1998.09.18||1.394;V
1999.04.13||1.4904;V
1999.04.13||1.4904;V
1998.09.16||1.1614;C
1999.07.05||1.4682;C
1998.10.13||119.1;V
1999.07.05||1.4682;C
1998.10.13||119.1;V
1999.07.05||1.4682;C
1998.12.03||117.84;V
1998.09.18||1.394;V
