Compra;375.76
Compra;374.406
Compra;373.1116
Venda;374.4639
Venda;497.51390000000004
Compra;376.81390000000005
Compra;375.49190000000004
Venda;376.82590000000005
Venda;378.05350000000004
Compra;376.85
Compra;375.3535
Venda;376.5738
Compra;375.4013
Venda;376.9051
Compra;375.5296
Compra;374.1026
Venda;375.2978
Venda;376.6853
Compra;375.3053
Venda;483.7553
Compra;482.60049999999995
Venda;484.08699999999993
Compra;482.66399999999993
Venda;484.0374999999999
Compra;377.3574999999999
Venda;378.4962999999999
Compra;377.1072999999999
Venda;378.4747999999999
Venda;479.07479999999987
Compra;380.77479999999986
Compra;379.42559999999986
Venda;380.75789999999984
Venda;480.4678999999998
Compra;382.57789999999983
Compra;381.3174999999998
Venda;480.92749999999984
Venda;482.2889999999998
Venda;483.5935999999998
Compra;482.3365999999998
Compra;384.8165999999998
Compra;383.46279999999985
Venda;384.83979999999985
Compra;383.43019999999984
Venda;384.58169999999984
Compra;383.2171999999998
Venda;469.81719999999984
Compra;468.68179999999984
Venda;470.10039999999987
Venda;471.4678999999999
Compra;470.10499999999985
Venda;471.31109999999984
Compra;469.94549999999987
Compra;468.7957999999999
Venda;470.1956999999999
Venda;471.5685999999999
Compra;470.2016999999999
Venda;471.4061999999999
Compra;470.0909999999999
Venda;471.44459999999987
Compra;365.6745999999999
Venda;472.7345999999999
Venda;474.0404999999999
Compra;472.8117999999999
Compra;471.43169999999986
Compra;362.5216999999999
Venda;472.2716999999999
Compra;470.9916999999999
Venda;472.2539999999999
Venda;473.6516999999999
Compra;472.2771999999999
Venda;473.6589999999999
Compra;354.8389999999999
Compra;353.4201999999999
Compra;351.9959999999999
Venda;353.4624999999999
Compra;351.99299999999994
Venda;353.47299999999996
Venda;354.92069999999995
Venda;475.0206999999999
Compra;473.5498999999999
Venda;474.66529999999995
Compra;473.55639999999994
Venda;475.0138999999999
Compra;473.49529999999993
Venda;475.05979999999994
Compra;347.7697999999999
Compra;346.2555999999999
Venda;347.3533999999999
Venda;478.7233999999999
Compra;477.2478999999999
Venda;478.7630999999999
Compra;477.6633999999999
Venda;478.7650999999999
Compra;477.6625999999999
Venda;478.7796999999999
Compra;477.2979999999999
Compra;340.5179999999999
Venda;342.00839999999994
