Compra;3875.76
Compra;3874.4060000000004
Compra;3873.1116
Venda;3874.4639
Venda;3997.5139000000004
Compra;3876.8139000000006
Compra;3875.4919000000004
Venda;3876.8259000000003
Venda;3878.0535000000004
Compra;3876.8500000000004
Compra;3875.3535
Venda;3876.5738
Compra;3875.4013
Venda;3876.9051
Compra;3875.5296
Compra;3874.1025999999997
Venda;3875.2978
Venda;3876.6852999999996
Compra;3875.3052999999995
Venda;3983.7552999999994
Compra;3982.6004999999996
Venda;3984.0869999999995
Compra;3982.6639999999998
Venda;3984.0375
Compra;3877.3575
Venda;3878.4963000000002
Compra;3877.1073
Venda;3878.4748
Venda;3979.0748
Compra;3880.7747999999997
Compra;3879.4255999999996
Venda;3880.7578999999996
Venda;3980.4678999999996
Compra;3882.5778999999998
Compra;3881.3174999999997
Venda;3980.9275
Venda;3982.2889999999998
Venda;3983.5935999999997
Compra;3982.3365999999996
Compra;3884.8165999999997
Compra;3883.4628
Venda;3884.8397999999997
Compra;3883.4302
Venda;3884.5816999999997
Compra;3883.2171999999996
Venda;3969.8171999999995
Compra;3968.6817999999994
Venda;3970.1003999999994
Venda;3971.467899999999
Compra;3970.104999999999
Venda;3971.311099999999
Compra;3969.945499999999
Compra;3968.795799999999
Venda;3970.195699999999
Venda;3971.5685999999987
Compra;3970.2016999999987
Venda;3971.4061999999985
Compra;3970.0909999999985
Venda;3971.4445999999984
Compra;3865.6745999999985
Venda;3972.7345999999984
Venda;3974.0404999999982
Compra;3972.811799999998
Compra;3971.4316999999983
Compra;3862.5216999999984
Venda;3972.2716999999984
Compra;3970.991699999998
Venda;3972.253999999998
Venda;3973.651699999998
Compra;3972.277199999998
Venda;3973.6589999999983
Compra;3854.838999999998
Compra;3853.420199999998
Compra;3851.9959999999983
Venda;3853.4624999999983
Compra;3851.992999999998
Venda;3853.472999999998
Venda;3854.9206999999983
Venda;3975.020699999998
Compra;3973.549899999998
Venda;3974.6652999999983
Compra;3973.556399999998
Venda;3975.013899999998
Compra;3973.495299999998
Venda;3975.059799999998
Compra;3847.769799999998
Compra;3846.255599999998
Venda;3847.353399999998
Venda;3978.723399999998
Compra;3977.247899999998
Venda;3978.763099999998
Compra;3977.6633999999976
Venda;3978.765099999998
Compra;3977.662599999998
Venda;3978.779699999998
Compra;3977.297999999998
Compra;3840.5179999999978
Venda;3842.008399999998
Compra;3840.540199999998
